年月,排名,国别,品牌名称,销量,占品牌份额
2023-04,88,中国,电动屋,176,0.01%
2023-04,89,中国,江铃集团新能源,146,0.01%
2023-04,90,中国,小虎,104,0.01%
2023-04,91,中国,天际汽车,100,0.01%
2023-04,92,中国,思铭,100,0.01%
2023-04,93,中国,东风富康,93,0.01%
2023-04,94,中国,广汽集团,81,-
2023-04,95,法国,DS,81,-
2023-04,96,中国,爱驰,19,-
2023-04,97,日本,讴歌,18,-
2023-04,98,中国,理念,18,-
2023-04,99,中国,福汽启腾,6,-
2023-04,100,中国,东南,2,-
2023-05,1,中国,比亚迪,209730,12.44%
2023-05,2,德国,大众,173803,10.31%
2023-05,3,日本,丰田,147514,8.75%
2023-05,4,日本,本田,101139,6%
2023-05,5,中国,长安,81209,4.82%
2023-05,6,中国,吉利汽车,67582,4.01%
2023-05,7,中国,五菱汽车,63292,3.75%
2023-05,8,日本,日产,56913,3.38%
2023-05,9,德国,奥迪,55203,3.27%
2023-05,10,德国,奔驰,53860,3.19%
2023-05,11,美国,别克,46028,2.73%
2023-05,12,中国,广汽埃安,45003,2.67%
2023-05,13,美国,特斯拉,42508,2.52%
2023-05,14,中国,哈弗,39043,2.32%
2023-05,15,中国,奇瑞,35970,2.13%
2023-05,16,中国,广汽传祺,31506,1.87%
2023-05,17,中国,理想,25575,1.52%
2023-05,18,韩国,现代,23107,1.37%
2023-05,19,中国,红旗,23024,1.37%
2023-05,20,美国,凯迪拉克,20007,1.19%
2023-05,21,中国,长安欧尚,18823,1.12%
2023-05,22,美国,雪佛兰,15002,0.89%
2023-05,23,美国,福特,14015,0.83%
2023-05,24,德国,捷达,14001,0.83%
2023-05,25,中国,领克,13472,0.8%
2023-05,26,瑞典,沃尔沃,12229,0.73%
2023-05,27,中国,零跑汽车,12058,0.72%
2023-05,28,中国,荣威,11711,0.69%
2023-05,29,中国,捷途,11500,0.68%
2023-05,30,中国,腾势,11005,0.65%
2023-05,31,中国,东风风神,9492,0.56%
2023-05,32,中国,思皓,9475,0.56%
2023-05,33,中国,哪吒汽车,9271,0.55%
2023-05,34,中国,坦克,8946,0.53%
2023-05,35,中国,欧拉,8832,0.52%
2023-05,36,中国,极氪,8678,0.51%
2023-05,37,中国,名爵,8145,0.48%
2023-05,38,中国,小鹏汽车,7506,0.45%
2023-05,39,韩国,起亚,7141,0.42%
2023-05,40,中国,深蓝汽车,7036,0.42%
2023-05,41,日本,马自达,6902,0.41%
2023-05,42,中国,蔚来,6139,0.36%
2023-05,43,中国,北京,5897,0.35%
2023-05,44,中国,奔腾,5872,0.35%
2023-05,45,中国,魏牌,5546,0.33%
2023-05,46,中国,东风纳米,5001,0.3%
2023-05,47,中国,启辰,4818,0.29%
2023-05,48,中国,凯翼,4436,0.26%
2023-05,49,中国,北京汽车,4379,0.26%
2023-05,50,中国,吉利几何,4284,0.25%
2023-05,51,中国,东风风行,4243,0.25%
2023-05,52,中国,AITO,4083,0.24%
2023-05,53,美国,林肯,4024,0.24%
2023-05,54,中国,星途,3885,0.23%
2023-05,55,中国,曹操汽车,3078,0.18%
2023-05,56,法国,标致,3005,0.18%
2023-05,57,中国,岚图汽车,3003,0.18%
2023-05,58,法国,雪铁龙,2951,0.18%
2023-05,59,中国,上汽大通MAXUS,2924,0.17%
2023-05,60,中国,SWM斯威汽车,2706,0.16%
2023-05,61,德国,smart,2624,0.16%
2023-05,62,中国,合创,2611,0.15%
2023-05,63,中国,飞凡汽车,2349,0.14%
2023-05,64,英国,路虎,2335,0.14%
2023-05,65,捷克,斯柯达,2303,0.14%
2023-05,66,中国,智己汽车,2009,0.12%
2023-05,67,英国,捷豹,1949,0.12%
2023-05,68,中国,阿维塔,1738,0.1%
2023-05,69,中国,大运汽车,1675,0.1%
2023-05,70,中国,东风风光,1512,0.09%
2023-05,71,中国,ARCFOX极狐,1500,0.09%
2023-05,72,中国,SERES赛力斯,1367,0.08%
2023-05,73,中国,金杯新能源,1323,0.08%
2023-05,74,中国,凌宝汽车,1322,0.08%
2023-05,75,中国,瑞风汽车,1300,0.08%
2023-05,76,中国,创维汽车,1210,0.07%
2023-05,77,中国,北汽制造,1136,0.07%
2023-05,78,中国,SRM鑫源,1131,0.07%
2023-05,79,中国,海马,1028,0.06%
2023-05,80,中国,宝骏,1019,0.06%
2023-05,81,中国,长安凯程,956,0.06%
2023-05,82,中国,国金汽车,850,0.05%
2023-05,83,日本,三菱,564,0.03%
2023-05,84,日本,英菲尼迪,546,0.03%
2023-05,85,中国,蓝电,376,0.02%
2023-05,86,中国,中国重汽,373,0.02%
2023-05,87,中国,江淮钇为,348,0.02%
2023-05,88,中国,江铃集团新能源,329,0.02%
2023-05,89,中国,东风富康,149,0.01%
2023-05,90,中国,电动屋,148,0.01%
2023-05,91,中国,睿蓝汽车,95,0.01%
2023-05,92,法国,DS,90,0.01%
2023-05,93,中国,小虎,82,-
2023-05,94,中国,东南,33,-
2023-05,95,中国,广汽集团,24,-
2023-05,96,日本,讴歌,13,-
2023-05,97,中国,思铭,11,-
2023-05,98,中国,理念,8,-
2023-06,1,中国,比亚迪,219856,11.61%
2023-06,2,德国,大众,192070,10.14%
2023-06,3,日本,丰田,157140,8.3%
2023-06,4,日本,本田,112691,5.95%
2023-06,5,中国,长安,86189,4.55%
2023-06,6,美国,特斯拉,74212,3.92%
2023-06,7,中国,吉利汽车,72958,3.85%
2023-06,8,德国,奥迪,66552,3.51%
2023-06,9,德国,奔驰,60864,3.21%
2023-06,10,德国,宝马,59032,3.12%
2023-06,11,日本,日产,54721,2.89%
2023-06,12,中国,五菱汽车,51669,2.73%
2023-06,13,美国,别克,46008,2.43%
2023-06,14,中国,广汽埃安,45013,2.38%
2023-06,15,中国,哈弗,41854,2.21%
2023-06,16,中国,奇瑞,40136,2.12%
2023-06,17,中国,红旗,37695,1.99%
2023-06,18,中国,广汽传祺,35406,1.87%
2023-06,19,中国,理想,31176,1.65%
2023-06,20,中国,长安欧尚,21194,1.12%
2023-06,21,韩国,现代,20017,1.06%
2023-06,22,美国,雪佛兰,17003,0.9%
2023-06,23,德国,捷达,16553,0.87%
2023-06,24,美国,凯迪拉克,16507,0.87%
2023-06,25,美国,福特,15852,0.84%
2023-06,26,中国,领克,14840,0.78%
2023-06,27,瑞典,沃尔沃,13602,0.72%
2023-06,28,中国,零跑汽车,13209,0.7%
2023-06,29,中国,捷途,12386,0.65%
2023-06,30,中国,北京汽车,11766,0.62%
2023-06,31,中国,坦克,11334,0.6%
2023-06,32,中国,荣威,10839,0.57%
2023-06,33,中国,蔚来,10685,0.56%
2023-06,34,中国,极氪,10620,0.56%
2023-06,35,中国,腾势,10013,0.53%
2023-06,36,中国,吉利银河,9673,0.51%
2023-06,37,中国,哪吒汽车,9633,0.51%
2023-06,38,中国,东风风神,9239,0.49%
2023-06,39,中国,奔腾,9045,0.48%
2023-06,40,中国,小鹏汽车,8620,0.46%
2023-06,41,中国,欧拉,8598,0.45%
2023-06,42,中国,名爵,8508,0.45%
2023-06,43,中国,深蓝汽车,8041,0.42%
2023-06,44,日本,马自达,7411,0.39%
2023-06,45,中国,魏牌,6602,0.35%
2023-06,46,美国,林肯,5136,0.27%
2023-06,47,中国,AITO,5111,0.27%
2023-06,48,韩国,起亚,5079,0.27%
2023-06,49,中国,启辰,4957,0.26%
2023-06,50,中国,星途,4608,0.24%
2023-06,51,中国,江汽集团,4387,0.23%
2023-06,52,德国,smart,3829,0.2%
2023-06,53,中国,吉利几何,3641,0.19%
2023-06,54,中国,曹操汽车,3468,0.18%
2023-06,55,中国,岚图汽车,3007,0.16%
2023-06,56,中国,北京,2913,0.15%
2023-06,57,中国,上汽大通MAXUS,2752,0.15%
2023-06,58,中国,思皓,2622,0.14%
2023-06,59,中国,飞凡汽车,2473,0.13%
2023-06,60,中国,宝骏,2422,0.13%
2023-06,61,英国,路虎,2383,0.13%
2023-06,62,捷克,斯柯达,2300,0.12%
2023-06,63,中国,合创,2185,0.12%
2023-06,64,中国,创维汽车,2110,0.11%
2023-06,65,中国,智己汽车,2007,0.11%
2023-06,66,中国,凯翼,1994,0.11%
2023-06,67,中国,北汽制造,1987,0.1%
2023-06,68,中国,ARCFOX极狐,1929,0.1%
2023-06,69,法国,标致,1922,0.1%
2023-06,70,英国,捷豹,1875,0.1%
2023-06,71,中国,阿维塔,1753,0.09%
2023-06,72,中国,大运汽车,1680,0.09%
2023-06,73,中国,金杯新能源,1554,0.08%
2023-06,74,中国,东风风光,1485,0.08%
2023-06,75,中国,东风纳米,1447,0.08%
2023-06,76,中国,瑞风汽车,1227,0.06%
2023-06,77,法国,雪铁龙,1101,0.06%
2023-06,78,中国,国金汽车,1100,0.06%
2023-06,79,中国,SRM鑫源,1062,0.06%
2023-06,80,中国,江淮钇为,1061,0.06%
2023-06,81,中国,凌宝汽车,1003,0.05%
2023-06,82,中国,SWM斯威汽车,988,0.05%
2023-06,83,中国,长安凯程,875,0.05%
2023-06,84,中国,中国重汽,566,0.03%
2023-06,85,中国,海马,527,0.03%
2023-06,86,中国,SERES赛力斯,456,0.02%
2023-06,87,中国,蓝电,352,0.02%
2023-06,88,日本,英菲尼迪,338,0.02%
2023-06,89,日本,三菱,326,0.02%
2023-06,90,中国,东风富康,316,0.02%
2023-06,91,中国,江铃集团新能源,311,0.02%
2023-06,92,中国,东风风行,210,0.01%
2023-06,93,中国,电动屋,168,0.01%
2023-06,94,中国,睿蓝汽车,72,-
2023-06,95,中国,小虎,58,-
2023-06,96,日本,讴歌,37,-
2023-06,97,中国,东南,14,-
2023-06,98,中国,广汽集团,13,-
2023-06,99,中国,理念,9,-
2023-06,100,中国,思铭,6,-
2023-06,101,中国,福汽启腾,6,-
2023-07,1,中国,比亚迪,219736,12.33%
2023-07,2,德国,大众,178745,10.03%
2023-07,3,日本,丰田,134316,7.54%
2023-07,4,日本,本田,89529,5.03%
2023-07,5,中国,长安,84405,4.74%
2023-07,6,中国,吉利汽车,73555,4.13%
2023-07,7,中国,五菱汽车,64220,3.6%
2023-07,8,德国,宝马,59912,3.36%
2023-07,9,德国,奥迪,54769,3.07%
2023-07,10,德国,奔驰,54237,3.04%
2023-07,11,日本,日产,51038,2.86%
2023-07,12,美国,别克,49959,2.8%
2023-07,13,中国,广汽埃安,45025,2.53%
2023-07,14,中国,哈弗,44891,2.52%
2023-07,15,中国,奇瑞,43462,2.44%
2023-07,16,中国,理想,34129,1.92%
2023-07,17,美国,特斯拉,31423,1.76%
2023-07,18,中国,红旗,29333,1.65%
2023-07,19,中国,广汽传祺,28226,1.58%
2023-07,20,中国,蔚来,20444,1.15%
2023-07,21,中国,长安欧尚,19522,1.1%
2023-07,22,美国,雪佛兰,17006,0.95%
2023-07,23,德国,捷达,16553,0.93%
2023-07,24,韩国,现代,16174,0.91%
2023-07,25,美国,凯迪拉克,16007,0.9%
2023-07,26,中国,领克,15214,0.85%
2023-07,27,美国,福特,14600,0.82%
2023-07,28,中国,零跑汽车,14335,0.8%
2023-07,29,中国,捷途,13787,0.77%
2023-07,30,瑞典,沃尔沃,12469,0.7%
2023-07,31,中国,极氪,12039,0.68%
2023-07,32,中国,深蓝汽车,11429,0.64%
2023-07,33,中国,腾势,11146,0.63%
2023-07,34,中国,小鹏汽车,11008,0.62%
2023-07,35,中国,坦克,10667,0.6%
2023-07,36,中国,吉利银河,10058,0.56%
2023-07,37,中国,荣威,9476,0.53%
2023-07,38,中国,欧拉,8577,0.48%
2023-07,39,中国,东风风神,7778,0.44%
2023-07,40,中国,哪吒汽车,7762,0.44%
2023-07,41,中国,名爵,7520,0.42%
2023-07,42,美国,林肯,6835,0.38%
2023-07,43,中国,魏牌,6652,0.37%
2023-07,44,中国,奔腾,6439,0.36%
2023-07,45,中国,启辰,5146,0.29%
2023-07,46,中国,星途,5125,0.29%
2023-07,47,日本,马自达,4937,0.28%
