brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
小鹏汽车,小鹏P5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6b1268066a194ee5824e3e64310dd7e1~tplv-resize:640:0.png,213,14.49,16.29,小鹏汽车,396,紧凑型车,纯电动,2023.09,3.68,3.45,3.59,3.67,4.15,3.66,3.57,3.70,"['整体空间出色（84）', '后排空间大（70）', '动力十足（44）', '配置实用（43）', '驾驶体验良好（37）', '车机操作流畅（32）', '乘坐感受还可以（23）', '人机工程不错（21）', '动力响应灵敏（19）', '内饰质感不错（16）', '内饰好看（16）', '车机科技感强（15）', '乘坐感受比较差（14）', '隔音差（12）', '续航表现较差（12）', '胎噪大（6）', '悬架跳动明显（6）', '悬挂表现不理想（6）', '有异响（5）', '人机工程较差（4）', '配置低（4）', '后备厢空间小（3）', '风噪大（3）', '新车异味较大（3）']"
吉利汽车,帝豪L HiP,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7317c74acb8a4d00aa8ab358efb895fa~tplv-resize:640:0.png,204,8.88,12.88,吉利汽车,397,紧凑型车,插电式混合动力,2024.02,3.76,3.93,3.96,3.74,3.38,3.78,3.76,3.81,"['动力十足（147）', '内饰好看（41）', '油耗低（29）', '驾驶体验良好（29）', '动力响应灵敏（26）', '底盘调校好（21）', '车机操作流畅（14）', '配置丰富（14）', '操控出色（13）', '内饰质感不错（12）', '整体空间出色（12）', '外观时尚（12）', '胎噪大（21）', '配置鸡肋（15）', '隔音差（12）', '后排空间小（10）', '续航表现较差（10）', '油耗高（10）', '空间局促（9）', '发动机噪声偏大（7）', '车机功能简单（7）', '有异响（5）', '发动机噪音明显（5）', '后排地台隆起（3）']"
腾势,腾势D9 EV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7751ba552d384a5aa57d20cc58876b29~tplv-resize:640:0.png,203,37.08,46.98,腾势汽车,398,中大型MPV,纯电动,2024.03,4.06,4.11,3.94,4.33,4.05,4.21,3.82,3.99,"['整体空间出色（8）', '乘坐感受还可以（6）', '动力十足（5）', '续航表现优秀（4）', '驾驶体验良好（4）', '充电时间较短（3）', '外观大气（3）', '配置丰富（3）', '内饰好看（2）', '内饰豪华（1）', '后备厢空间大（1）', '后排舒服（1）', '后排空间大（1）', '悬架舒适性强（1）', '高速电耗优秀（1）', '尾部好看（1）', '外观时尚（1）', '车机操作流畅（1）', '车机科技感强（1）', '配置实用（1）', '底盘调校好（1）', '续航表现较差（2）', '人机工程较差（1）', '配置低（1）']"
欧拉,欧拉闪电猫,https://p3-dcd.byteimg.com/img/motor-mis-img/9a42521e00f5301bbf77aaec4f602946~tplv-resize:640:0.png,201,15.28,23.28,长城汽车,399,中型车,纯电动,2022.10,3.94,4.18,3.99,3.97,3.73,3.87,3.89,3.96,"['动力十足（22）', '配置丰富（16）', '内饰质感不错（15）', '整体空间出色（15）', '内饰好看（13）', '驾驶体验良好（13）', '续航表现优秀（12）', '乘坐感受还可以（11）', '静谧性强（9）', '配置实用（9）', '外观时尚（8）', '底盘调校好（8）', '后备厢空间小（4）', '储物空间较少（3）', '后排空间小（3）', '隔音差（3）', '乘坐感受比较差（3）', '续航表现较差（3）', '有异响（3）', '车机功能简单（3）', '车机操作复杂（2）', '动力响应不灵敏（2）', '充电时间较长（1）', '空间局促（1）']"
丰田,亚洲狮,https://p3-dcd.byteimg.com/img/motor-mis-img/425ce00970c41af596f5fb6d21b7fed9~tplv-resize:640:0.png,200,10.38,14.18,一汽丰田,400,紧凑型车,汽油,2023.05,3.67,3.72,3.37,3.53,3.74,3.74,3.76,3.82,"['动力十足（72）', '整体空间出色（58）', '动力输出平顺（40）', '动力响应灵敏（40）', '油耗低（39）', '后排空间大（35）', '配置丰富（24）', '乘坐感受还可以（23）', '驾驶体验良好（21）', '操控出色（19）', '外观时尚（18）', '底盘调校好（17）', '隔音差（25）', '胎噪大（19）', '内饰材质较差（9）', '有异响（8）', '漆面薄（8）', '动力响应不灵敏（7）', '动力不足（7）', '离地间隙较差（6）', '新车异味较大（6）', '发动机噪声偏大（5）', '风噪大（5）', '悬挂表现不理想（4）']"
东风风光,风光580,https://p9-dcd.byteimg.com/img/motor-mis-img/81ce7abfa259e4a8e2764f1000f284d5~tplv-resize:640:0.png,193,7.99,12.99,东风小康,401,中型SUV,汽油,2021.11,3.50,3.75,3.46,3.42,3.77,3.39,3.37,3.34,"['整体空间出色（26）', '动力十足（10）', '乘坐感受还可以（9）', '油耗低（5）', '外观时尚（4）', '外观大气（4）', '动力输出平顺（4）', '动力响应灵敏（4）', '底盘调校偏舒适（4）', '后排空间大（3）', '静谧性强（3）', '动力中规中矩（4）', '动力不足（13）', '油耗高（12）', '有异响（8）', '第三排狭小（7）', '动力响应不灵敏（4）', '空间局促（3）', '隔音差（3）', '悬架跳动明显（3）', '悬挂表现不理想（3）', '小毛病多（3）', '胎噪大（2）', '乘坐感受比较差（2）']"
大众,ID.6 CROZZ,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/bfe72d8d82e24fab93410c6b07179b38~tplv-resize:640:0.png,184,19.69,27.49,一汽-大众,402,中大型SUV,纯电动,2023.09,3.99,4.08,3.85,3.83,4.25,4.00,3.96,3.94,"['整体空间出色（75）', '底盘调校好（40）', '驾驶体验良好（31）', '动力十足（29）', '续航表现优秀（28）', '操控出色（26）', '动力输出平顺（19）', '乘坐感受还可以（18）', '配置丰富（18）', '配置实用（13）', '后备厢空间大（11）', '后排空间大（11）', '配置鸡肋（10）', '第三排狭小（9）', '续航表现较差（8）', '有异响（4）', '车机卡顿严重（4）', '人机工程较差（4）', '整体配置一般（4）', '后排空间小（3）', '底盘表现不理想（3）', '内饰材质较差（2）', '后备厢空间小（2）', '后排地台隆起（2）']"
奔腾,奔腾T77,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/208b41b8440a4604b8b663b5a81cfae1~tplv-resize:640:0.png,183,11.48,12.38,一汽奔腾,403,紧凑型SUV,汽油,2022.12,3.58,4.02,3.71,3.49,3.71,3.48,3.35,3.32,"['整体空间出色（17）', '动力十足（13）', '后备厢空间大（9）', '油耗低（9）', '外观耐看（9）', '配置丰富（9）', '外观拉风（8）', '车机科技感强（6）', '动力响应灵敏（6）', '内饰质感不错（5）', '内饰好看（5）', '动力中规中矩（9）', '动力不足（7）', '隔音差（5）', '悬挂表现不理想（5）', '变速箱换挡顿挫（5）', '油耗高（5）', '有异响（5）', '车机卡顿严重（5）', '乘坐感受比较差（4）', '新车异味较大（4）', '悬架跳动明显（3）', '内饰材质较差（2）', '后排地台隆起（2）']"
星途,星途追风,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/04e86b0d24e647f6ae1fae3ef6b32be3~tplv-resize:640:0.png,179,10.29,16.99,星途,404,紧凑型SUV,汽油,2023.09,3.74,3.98,3.77,3.78,3.58,3.69,3.68,3.68,"['动力十足（86）', '整体空间出色（40）', '配置丰富（26）', '操控出色（22）', '油耗低（20）', '动力响应灵敏（20）', '内饰质感不错（18）', '后排空间大（18）', '静谧性强（16）', '乘坐感受还可以（16）', '内饰好看（15）', '空间中规中矩（18）', '后备厢空间小（41）', '有异响（19）', '油耗高（12）', '胎噪大（11）', '车机卡顿严重（8）', '配置鸡肋（7）', '动力响应不灵敏（7）', '动力不足（7）', '隔音差（6）', '悬架跳动明显（5）', '风噪大（4）', '变速箱换挡顿挫（4）']"
标致,标致408X,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/4211faff193940beab4af0d54f89ec2d~tplv-resize:640:0.png,179,14.07,17.47,东风标致,405,中型车,汽油,2023.04,-,-,-,-,-,-,-,-,"['驾驶体验良好（12）', '动力十足（10）', '外观时尚（9）', '操控出色（8）', '整体空间出色（6）', '内饰好看（6）', '配置实用（5）', '动力输出平顺（5）', '底盘调校好（4）', '转向手感出色（3）', '静谧性强（2）', '外观拉风（2）', '动力响应不灵敏（3）', '乘坐感受比较差（2）', '人机工程较差（2）', '配置低（2）', '内饰材质较差（1）', '胎噪大（1）', '悬架跳动明显（1）', '有异响（1）', '故障率高（1）', '配置鸡肋（1）', '动力响应迟滞（1）', '刹车表现较差（1）']"
名爵,MG4 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/798b4dc1a776470c9d5ebf6dae3be966~tplv-resize:640:0.png,177,11.58,17.98,上汽集团,406,紧凑型车,纯电动,2023.09,3.72,4.08,3.49,3.41,3.46,3.76,3.93,3.94,"['操控出色（23）', '动力十足（21）', '驾驶体验良好（19）', '整体空间出色（10）', '底盘调校好（10）', '乘坐感受还可以（9）', '续航表现优秀（8）', '动力响应灵敏（8）', '动力输出平顺（6）', '尾部好看（5）', '外观时尚（4）', '内饰一般（7）', '后备厢空间小（4）', '售后态度差（4）', '配置鸡肋（4）', '储物空间较少（3）', '空间局促（2）', '隔音差（2）', '风噪大（2）', '悬挂表现不理想（2）', '续航表现较差（2）', '新车异味较大（2）', '辅助驾驶功能较少（2）', '配置低（2）']"
宝马,宝马iX1,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/95a97101ab9a485e88774be29273a9ea~tplv-resize:640:0.png,177,20.1,22.78,华晨宝马,407,紧凑型SUV,纯电动,2023.08,-,-,-,-,-,-,-,-,"['动力十足（3）', '后排空间大（1）', '整体空间出色（1）', '车机科技感强（1）', '配置丰富（1）', '驾驶体验良好（1）', '操控出色（1）', '内饰一般（1）', '后排不舒服（1）', '车机卡顿严重（1）', '刹车表现较差（1）']"
凯翼,炫界Pro EV,https://p3-dcd.byteimg.com/img/motor-mis-img/297b50a8f659602e2fd62223e67c0c2a~tplv-resize:640:0.png,166,11.99,17.66,凯翼汽车,411,紧凑型SUV,纯电动,2023.09,-,-,-,-,-,-,-,-,"['整体空间出色（1）', '动力十足（1）', '动力输出平顺（1）', '动力响应灵敏（1）', '驾驶体验良好（1）', '续航表现较差（2）', '后备厢空间小（1）', '隔音差（1）', '胎噪大（1）', '有异响（1）']"
起亚,起亚EV5,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8c0e92457a3c418d96d170d35af6afd6~tplv-resize:640:0.png,159,14.98,22.58,起亚,412,紧凑型SUV,纯电动,2024.02,-,-,-,-,-,-,-,-,"['整体空间出色（3）', '续航表现优秀（2）', '驾驶体验良好（2）', '操控出色（2）', '底盘调校好（2）', '充电时间较短（1）', '储物空间合理（1）', '静谧性强（1）', '悬架支撑性强（1）', '音响品质好（1）', '人机工程不错（1）', '动力十足（1）', '有异响（1）', '车机卡顿严重（1）', '动力不足（1）']"
北京汽车,北京X7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/67658ecc813347a7ac755fe72b5123ad~tplv-resize:640:0.png,159,11.99,13.99,北京汽车,413,紧凑型SUV,汽油,2024.03,3.68,4.08,3.73,3.73,4.01,3.49,3.39,3.32,"['整体空间出色（40）', '配置丰富（20）', '动力十足（10）', '后排空间大（9）', '后备厢空间大（8）', '车机科技感强（8）', '动力输出平顺（8）', '底盘调校好（8）', '静谧性强（7）', '乘坐感受还可以（7）', '外观大气（6）', '外观时尚（5）', '动力不足（7）', '油耗高（6）', '有异响（6）', '动力响应不灵敏（4）', '胎噪大（3）', '隔音差（2）', '乘坐感受比较差（2）', '变速箱换挡顿挫（2）', '新车异味较大（2）', '小毛病多（2）', '售后态度差（2）', '车机卡顿严重（2）']"
东风风行,风行T5 EVO,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/3bf531df6ea944619da286295d32c5c6~tplv-resize:640:0.png,157,8.99,13.49,东风风行,414,紧凑型SUV,汽油,2023.05,3.48,3.93,3.52,3.37,3.54,3.34,3.25,3.42,"['动力十足（52）', '整体空间出色（41）', '配置丰富（23）', '油耗低（14）', '外观拉风（13）', '内饰好看（12）', '后备厢空间大（11）', '外观大气（11）', '动力响应灵敏（9）', '驾驶体验良好（9）', '后排空间大（8）', '动力输出平顺（8）', '动力响应不灵敏（17）', '隔音差（9）', '后备厢空间小（7）', '油耗高（7）', '新车异味较大（6）', '有异响（6）', '车机卡顿严重（6）', '发动机噪声偏大（5）', '变速箱换挡顿挫（4）', '操控感较差（4）', '后排空间小（3）', '风噪大（3）']"
别克,昂科旗,https://p3-dcd.byteimg.com/img/motor-mis-img/bc901ffc4cc27ad809db884987ea9edc~tplv-resize:640:0.png,155,25.49,31.49,上汽通用别克,415,中大型SUV,48V轻混系统,2021.08,3.98,4.31,3.89,3.99,4.02,3.96,3.84,3.85,"['整体空间出色（92）', '静谧性强（74）', '动力十足（73）', '配置丰富（55）', '内饰质感不错（35）', '乘坐感受还可以（32）', '驾驶体验良好（25）', '外观大气（24）', '动力输出平顺（23）', '底盘调校好（21）', '油耗低（17）', '动力中规中矩（17）', '油耗高（20）', '后备厢空间小（14）', '有异响（13）', '后排空间小（11）', '第三排狭小（10）', '动力响应不灵敏（10）', '乘坐感受比较差（8）', '新车异味较大（8）', '漆面薄（8）', '配置鸡肋（8）', '车机卡顿严重（7）', '刹车表现较差（7）']"
福特,EVOS,https://p9-dcd.byteimg.com/img/motor-mis-img/62f1f5c9892cfbf4cf1c75e071638aa7~tplv-resize:640:0.png,153,16.98,22.98,长安福特,416,中型SUV,汽油,2021.11,3.95,4.24,3.72,3.81,4.27,3.82,3.87,3.91,"['动力十足（74）', '整体空间出色（57）', '后排空间大（24）', '配置丰富（18）', '驾驶体验良好（17）', '动力输出平顺（14）', '操控出色（14）', '内饰好看（13）', '底盘调校好（13）', '乘坐感受还可以（12）', '后备厢空间大（11）', '外观时尚（11）', '油耗高（15）', '配置鸡肋（9）', '隔音差（8）', '胎噪大（8）', '风噪大（5）', '动力响应迟滞（5）', '新车异味较大（4）', '有异响（4）', '人机工程较差（3）', '动力响应不灵敏（3）', '内饰材质较差（2）', '储物空间较少（2）']"
沃尔沃,沃尔沃XC60 RECHARGE,https://p9-dcd.byteimg.com/img/motor-mis-img/fc3ab417cc4308639925ee54f86c7419~tplv-resize:640:0.png,151,38.49,46.39,沃尔沃亚太,417,中型SUV,插电式混合动力,2023.07,4.01,4.28,3.99,3.90,3.35,4.20,4.10,4.24,"['动力十足（84）', '操控出色（27）', '动力输出平顺（19）', '动力响应灵敏（19）', '内饰好看（18）', '配置丰富（18）', '驾驶体验良好（17）', '乘坐感受还可以（14）', '配置实用（13）', '后备厢空间大（11）', '油耗低（10）', '静谧性强（9）', '后排空间小（18）', '续航表现较差（12）', '后排地台隆起（7）', '隔音差（6）', '车机功能简单（5）', '空间局促（4）', '后备厢空间小（3）', '胎噪大（3）', '发动机噪音明显（3）', '底盘调校偏软（3）', '储物空间较少（2）', '乘坐感受比较差（2）']"
岚图,岚图追光,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/45e0ac325fd04a4e8b1ce482ce1be56e~tplv-resize:640:0.png,150,27.29,33.59,岚图汽车,418,中大型车,纯电动,2023.04,4.07,3.93,3.84,3.97,4.05,4.22,4.19,4.30,"['整体空间出色（12）', '动力十足（12）', '底盘调校好（11）', '操控出色（10）', '内饰质感不错（7）', '配置丰富（6）', '驾驶体验良好（6）', '外观时尚（5）', '音响品质好（4）', '配置实用（3）', '动力输出平顺（3）', '刹车灵敏（3）', '后排空间大（2）', '静谧性强（2）', '乘坐感受还可以（2）', '续航表现优秀（2）', '外观大气（2）', '后排空间小（1）', '前排乘坐不舒适（1）', '油耗高（1）', '主动安全不好用（1）', '售后态度差（1）', '车机卡顿严重（1）', '配置鸡肋（1）']"
荣威,荣威iMAX8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6db94c2ed63e49d6a42eba931d90c2c0~tplv-resize:640:0.png,149,18.58,25.58,上汽集团,419,中大型MPV,汽油,2023.03,3.93,4.11,3.71,3.84,3.71,4.05,4.05,4.05,"['整体空间出色（61）', '乘坐感受还可以（45）', '动力十足（36）', '配置丰富（31）', '静谧性强（26）', '内饰质感不错（24）', '驾驶体验良好（23）', '油耗低（19）', '操控出色（19）', '动力输出平顺（15）', '外观耐看（12）', '内饰豪华（11）', '后备厢空间小（26）', '储物空间较少（11）', '油耗高（11）', '隔音差（8）', '有异响（7）', '动力响应不灵敏（7）', '动力不足（7）', '配置鸡肋（6）', '风噪大（5）', '内饰材质较差（4）', '空间局促（4）', '变速箱换挡顿挫（4）']"
极越,极越01,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6aeec3e3226c44e793dc6c8b3231143d~tplv-resize:640:0.png,147,21.99,30.99,极越,420,中大型SUV,纯电动,2023.10,-,-,-,-,-,-,-,-,"['整体空间出色（7）', '内饰好看（4）', '配置实用（4）', '动力十足（4）', '外观大气（3）', '车机操作流畅（3）', '操控出色（3）', '乘坐感受还可以（2）', '外观时尚（2）', '外观拉风（2）', '人机工程不错（2）', '辅助驾驶功能多（2）', '驾驶体验良好（2）', '悬架支撑性强（1）', '续航表现优秀（1）', '尾部好看（1）', '车机功能丰富（1）', '车机科技感强（1）', '音响品质好（1）', '刹车表现好（1）', '续航表现较差（1）', '油耗高（1）', '人机工程较差（1）', '底盘调校偏软（1）']"
海马,海马7X,https://p9-dcd.byteimg.com/img/motor-mis-img/0ccdcce434e8438ddd85acf1f1502c03~tplv-resize:640:0.png,145,12.98,16.38,一汽海马,421,紧凑型MPV,汽油,2023.08,3.64,3.86,3.51,3.69,3.95,3.57,3.38,3.53,"['整体空间出色（12）', '动力十足（10）', '配置丰富（5）', '后备厢空间大（3）', '第三排够用（3）', '外观时尚（3）', '内饰质感不错（2）', '后排空间大（2）', '油耗低（2）', '内饰好看（2）', '车机科技感强（2）', '静谧性强（1）', '空间中规中矩（1）', '胎噪大（2）', '第三排狭小（1）', '后排空间小（1）', '隔音差（1）', '风噪大（1）', '乘坐感受比较差（1）', '油耗高（1）', '新车异味较大（1）', '尾部难看（1）', '动力响应不灵敏（1）', '动力不足（1）']"
思铭,东风本田M-NV,https://p3-dcd.byteimg.com/img/motor-mis-img/b20ad2749ca184a995d7d9b88d20b147~tplv-resize:640:0.png,143,10.48,11.48,东风本田,422,小型SUV,纯电动,2023.06,3.51,3.83,3.58,3.38,3.57,3.32,3.43,3.49,"['整体空间出色（6）', '动力十足（3）', '后备厢空间大（2）', '后排地台平整（2）', '静谧性强（2）', '外观耐看（2）', '内饰好看（1）', '装载能力强（1）', '保养费用低（1）', '外观时尚（1）', '车机功能丰富（1）', '车机科技感强（1）', '配置丰富（1）', '动力输出平顺（1）', '转向手感出色（1）', '驾驶体验良好（1）', '操控出色（1）', '空间中规中矩（1）', '续航满足通勤（1）', '隔音差（2）', '悬挂表现不理想（2）', '续航表现较差（2）', '配置鸡肋（1）', '动力不足（1）']"
睿蓝汽车,枫叶60s,https://p9-dcd.byteimg.com/img/motor-mis-img/22ab00035ad9fd4ac71b8baf75aa7293~tplv-resize:640:0.png,141,9.68,11.98,睿蓝汽车,423,紧凑型车,纯电动,2023.03,-,-,-,-,-,-,-,-,"['整体空间出色（1）', '续航表现优秀（1）', '动力十足（1）', '驾驶体验良好（1）', '内饰一般（1）', '车机功能简单（1）']"
雪佛兰,探界者,https://p9-dcd.byteimg.com/img/motor-mis-img/d0cade284d533a6e482e19d58e728e01~tplv-resize:640:0.png,139,13.49,18.99,上汽通用雪佛兰,424,中型SUV,汽油,2023.05,3.79,4.23,3.20,3.57,4.10,3.81,3.80,3.83,"['动力十足（166）', '整体空间出色（162）', '配置丰富（57）', '后备厢空间大（41）', '后排地台平整（40）', '动力输出平顺（37）', '动力响应灵敏（36）', '后排空间大（35）', '操控出色（35）', '底盘调校好（33）', '油耗低（27）', '外观大气（24）', '动力响应不灵敏（44）', '油耗高（24）', '有异响（24）', '隔音差（21）', '内饰材质较差（17）', '城市油耗高（13）', '车机卡顿严重（13）', '胎噪大（12）', '配置低（11）', '风噪大（9）', '新车异味较大（9）', '变速箱换挡顿挫（8）']"
凯迪拉克,凯迪拉克CT4,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5312e1be61924f1988aaf45a2d8bfbb0~tplv-resize:640:0.png,139,16.97,20.97,上汽通用凯迪拉克,425,中型车,汽油,2022.11,3.93,4.39,3.71,3.75,2.96,4.19,4.24,4.25,"['动力十足（201）', '操控出色（111）', '动力响应灵敏（49）', '驾驶体验良好（36）', '外观时尚（35）', '转向手感出色（33）', '静谧性强（32）', '底盘调校好（31）', '配置丰富（30）', '悬架支撑性强（27）', '内饰质感不错（24）', '音响品质好（23）', '后排空间小（108）', '空间局促（42）', '后排地台隆起（32）', '油耗高（29）', '有异响（18）', '新车异味较大（17）', '配置低（12）', '乘坐感受比较差（11）', '城市油耗高（11）', '动力响应不灵敏（11）', '变速箱换挡顿挫（10）', '动力响应迟滞（8）']"
斯柯达,柯迪亚克,https://p3-dcd.byteimg.com/img/motor-mis-img/bdbd1bffe440a691fb9e8c37ab20e8f6~tplv-resize:640:0.png,125,19.19,24.39,上汽大众斯柯达,431,中型SUV,汽油,2023.10,3.82,3.98,3.54,3.67,4.08,3.87,3.72,3.90,"['动力十足（42）', '整体空间出色（41）', '配置丰富（13）', '悬架支撑性强（12）', '底盘调校好（12）', '油耗低（10）', '外观大气（10）', '后备厢空间大（9）', '后排空间大（8）', '动力响应灵敏（8）', '内饰质感不错（6）', '乘坐感受还可以（6）', '内饰材质较差（9）', '变速箱换挡顿挫（7）', '隔音差（6）', '内饰设计一般（3）', '第三排狭小（3）', '油耗高（3）', '操控感较差（3）', '后排地台隆起（2）', '空间局促（2）', '发动机噪声偏大（2）', '风噪大（2）', '悬架跳动明显（2）']"
红旗,红旗E-HS9,https://p9-dcd.byteimg.com/img/motor-mis-img/fb5c6d20cd6044b28f6eec55dcd6c61c~tplv-resize:640:0.png,125,50.98,77.98,一汽红旗,432,大型SUV,纯电动,2024.03,4.09,4.58,4.19,4.03,3.98,3.96,3.86,4.02,"['动力十足（30）', '整体空间出色（25）', '外观大气（24）', '内饰质感不错（19）', '内饰豪华（16）', '车机科技感强（14）', '配置丰富（12）', '外观拉风（10）', '乘坐感受还可以（9）', '操控出色（8）', '动力输出平顺（7）', '灯组造型独特（6）', '续航表现较差（5）', '有异响（2）', '车机卡顿严重（2）', '车机操作复杂（2）', '操控感较差（2）', '内饰设计一般（1）', '充电时间较长（1）', '储物空间较少（1）', '空间灵活性较差（1）', '隔音差（1）', '风噪大（1）', '悬挂表现不理想（1）']"
东风风行,菱智M5 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/15d17f467e2b685be5487fe2fcad8df9~tplv-resize:640:0.png,123,13.49,19.19,东风风行,433,中型MPV,纯电动,2023.11,-,-,-,-,-,-,-,-,"['整体空间出色（2）', '内饰质感不错（1）', '乘坐感受还可以（1）', '内饰好看（1）', '悬挂表现一般（1）', '隔音差（1）', '配置低（1）', '刹车表现较差（1）']"
大众,途观L PHEV,https://p3-dcd.byteimg.com/img/motor-mis-img/78839f72969927901241f358c5115d2c~tplv-resize:640:0.png,120,22.91,24,上汽大众,434,中型SUV,插电式混合动力,2022.08,3.90,3.94,3.84,3.64,4.19,3.84,3.94,3.92,"['整体空间出色（16）', '动力十足（11）', '配置丰富（7）', '油耗低（6）', '操控出色（5）', '乘坐感受还可以（4）', '后排空间大（3）', '静谧性强（3）', '续航表现优秀（3）', '动力输出平顺（3）', '空间中规中矩（2）', '续航满足通勤（2）', '内饰一般（2）', '续航表现较差（9）', '内饰设计一般（1）', '后排地台隆起（1）', '空间灵活性较差（1）', '隔音差（1）', '发动机噪声偏大（1）', '胎噪大（1）', '油耗高（1）', '配置鸡肋（1）', '动力不足（1）', '刹车表现较差（1）']"
日产,ARIYA 艾睿雅,https://p9-dcd.byteimg.com/img/motor-mis-img/c16b1a2dfa6203ff91b2a3d20e20bceb~tplv-resize:640:0.png,120,15.99,24.29,东风日产,435,紧凑型SUV,纯电动,2023.07,3.95,4.09,4.07,3.84,3.97,3.87,3.87,3.94,"['整体空间出色（21）', '乘坐感受还可以（19）', '配置丰富（12）', '静谧性强（11）', '续航表现优秀（11）', '动力十足（10）', '驾驶体验良好（9）', '内饰好看（7）', '底盘调校好（7）', '外观时尚（6）', '配置实用（6）', '内饰质感不错（4）', '底盘调校偏软（3）', '新车异味较大（2）', '漆面薄（2）', '刹车表现较差（2）', '内饰材质较差（1）', '充电时间较长（1）', '后备厢空间小（1）', '风噪大（1）', '悬挂表现不理想（1）', '乘坐感受比较差（1）', '有异响（1）', '人机工程较差（1）']"
